file_name;file_index;Type;client_code;start;end;shelf;SKU_code;shelf_life;amount;plan
4_2024.xlsx;1155;Promo;354;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;87878;12;0,3;100
4_2024.xlsx;1156;Promo;354;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;1003611;6;0,44;350
4_2024.xlsx;1157;Promo;354;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;104309;6;0,45;768
4_2024.xlsx;1158;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;87878;12;0,3;150
4_2024.xlsx;1159;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;1003611;6;0,44;800
4_2024.xlsx;1160;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;104309;6;0,45;800
4_2024.xlsx;1161;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;100247;6;0,25;100
4_2024.xlsx;1162;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;84353;12;0,17;100
4_2024.xlsx;1163;Promo;290;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;80969;12;0,34;100
4_2024.xlsx;1164;Promo;70;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;87878;12;0,23;100
4_2024.xlsx;1165;Promo;70;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;4000101;6;0,4;350
4_2024.xlsx;1166;Promo;70;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;104309;6;0,4;500
4_2024.xlsx;1167;Promo;70;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;100247;6;0,18;100
4_2024.xlsx;1168;Promo;70;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;83567;12;0,3;100
4_2024.xlsx;1169;Promo;Nd-00030148;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;64608;12;0,3;24
4_2024.xlsx;1170;Promo;294;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;101491;12;0,2;50
4_2024.xlsx;1171;Promo;294;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;64608;12;0,32;50
4_2024.xlsx;1172;Promo;00-00003970;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;64608;12;0,32;17
4_2024.xlsx;1173;Promo;Nd-00030265;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;101491;12;0,2;17
4_2024.xlsx;1174;Promo;Nd-00030265;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;64608;12;0,32;17
4_2024.xlsx;1175;Promo;113;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;64608;12;0,46;70
4_2024.xlsx;1176;Promo;345;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;104309;6;0,43;729,6
4_2024.xlsx;1177;Promo;345;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;1003611;6;0,45;768
4_2024.xlsx;1178;Promo;345;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-03-26 00:00:00;87800;12;0,39;453,6
4_2024.xlsx;1179;Promo;371;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-04-01 00:00:00;104309;6;0,46;1400
4_2024.xlsx;1180;Promo;371;2024-03-26 00:00:00;2024-04-25 00:00:00;2024-04-01 00:00:00;1003611;6;0,46;1400
4_2024.xlsx;1181;Promo;Nd-00030085;2024-03-27 00:00:00;2024-04-25 00:00:00;2024-03-27 00:00:00;62743;6;0,3;90
4_2024.xlsx;1182;Promo;356;2024-03-27 00:00:00;2024-04-25 00:00:00;2024-03-27 00:00:00;104309;6;0,45;768
4_2024.xlsx;1183;Promo;356;2024-03-27 00:00:00;2024-04-25 00:00:00;2024-03-27 00:00:00;1003611;6;0,44;768
4_2024.xlsx;1184;Promo;00-00023812;2024-03-27 00:00:00;2024-04-25 00:00:00;2024-03-27 00:00:00;64608;12;0,32;60
4_2024.xlsx;1185;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;300
4_2024.xlsx;1186;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;300
4_2024.xlsx;1187;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;120
4_2024.xlsx;1188;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1189;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1190;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1191;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1192;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1193;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1194;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1195;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1196;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1197;Promo;114;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1198;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1199;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1200;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1201;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1202;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1203;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1204;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1205;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1206;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1207;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1208;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1209;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1210;Promo;230;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1211;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1212;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1213;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1214;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1215;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1216;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1217;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1218;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1219;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1220;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1221;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1222;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1223;Promo;235;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1224;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1225;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1226;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1227;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1228;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1229;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1230;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1231;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1232;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1233;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1234;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1235;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1236;Promo;321;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1237;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1238;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1239;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1240;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1241;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1242;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1243;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1244;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1245;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1246;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1247;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1248;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1249;Promo;183;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1250;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1251;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1252;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1253;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1254;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1255;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1256;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1257;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1258;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1259;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1260;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1261;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1262;Promo;203;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1263;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1264;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1265;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1266;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1267;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1268;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1269;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1270;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1271;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1272;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1273;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1274;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1275;Promo;249;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1276;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1277;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1278;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1279;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1280;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1281;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1282;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1283;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1284;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1285;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1286;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1287;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1288;Promo;202;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1289;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1290;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1291;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1292;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1293;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1294;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1295;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1296;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1297;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1298;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1299;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1300;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1301;Promo;204;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1302;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1303;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1304;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1305;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1306;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1307;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1308;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1309;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1310;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1311;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1312;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1313;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1314;Promo;187;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1315;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1316;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1317;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1318;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1319;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1320;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1321;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1322;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1323;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1324;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1325;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1326;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1327;Promo;223;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1328;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1329;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1330;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1331;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1332;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1333;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1334;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1335;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1336;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1337;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1338;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1339;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1340;Promo;185;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1341;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1342;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
4_2024.xlsx;1343;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71907;6;0,25;60
4_2024.xlsx;1344;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;104309;6;0,46;60
4_2024.xlsx;1345;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;81057;6;0,46;60
4_2024.xlsx;1346;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100247;6;0,25;60
4_2024.xlsx;1347;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72062;12;0,22;60
4_2024.xlsx;1348;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;72058;12;0,22;60
4_2024.xlsx;1349;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;71875;12;0,17;60
4_2024.xlsx;1350;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100320;9;0,35;60
4_2024.xlsx;1351;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100086;12;0,35;60
4_2024.xlsx;1352;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100084;6;0,35;60
4_2024.xlsx;1353;Promo;261;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;100085;9;0,35;60
4_2024.xlsx;1354;Promo;262;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;87800;12;0,39;60
4_2024.xlsx;1355;Promo;262;2024-03-28 00:00:00;2024-04-25 00:00:00;2024-03-28 00:00:00;1003611;6;0,46;60
